country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,state,normalized_county,5years_generation_gwh
USA,Kingston Wind Independence,2.0,41.9789,-70.7158,Wind,2012,Massachusetts,Plymouth,16.179
USA,Kinmundy,270.0,38.7619,-89.0128,Gas,2001,Illinois,Marion,7.867000000000001
USA,Kinneytown New Old,2.3,41.3686,-73.0856,Hydro,1991,Connecticut,New Haven,15.349
USA,Kinsley Landfill Solar,8.6,39.7933,-75.1064,Solar,2015,New Jersey,Gloucester,
USA,Kinston,2.0,35.3706,-77.6083,Solar,2014,North Carolina,Greene,
USA,Kinston Davis Farm,5.0,35.2184,-77.6426,Solar,2015,North Carolina,Lenoir,
USA,Kinston Solar,5.0,35.3514,-77.4723,Solar,2015,North Carolina,Pitt,
USA,Kirksville,15.0,40.2245,-92.5849,Gas,1968,Missouri,Adair,0.189
USA,Kirkwall Holdings,5.0,34.9889,-78.1375,Solar,2016,North Carolina,Duplin,
USA,Kirkwood Wind Turbine,2.5,41.9166,-91.6509,Wind,2012,Iowa,Linn,
USA,Kishwaukee CHP Plant,3.0,42.2219,-89.0933,Biomass,2010,Illinois,Winnebago,33.011
USA,Kit Carson,1.3,36.9667,-105.4381,Solar,2012,Colorado,Costilla,14.269
USA,Kit Carson Windpower,51.0,39.3383,-102.3533,Wind,2010,Colorado,Kit Carson,907.911
USA,Kivalina,1.1,67.7266,-164.5384,Oil,1993,Alaska,Northwest Arctic,3.7510000000000003
USA,Klamath Cogeneration Plant,501.5,42.1739,-121.8106,Gas,2001,Oregon,Klamath,9520.978540000002
USA,Klamath Expansion Project,117.6,42.1727,-121.8144,Gas,2002,Oregon,Klamath,227.10206
USA,Klamath Falls Solar 2,2.9,42.183,-121.764,Solar,2018,Oregon,Klamath,
USA,Kleber,1.8,45.392,-84.3333,Hydro,1941,Michigan,Cheboygan,34.455999999999996
USA,Kleen Energy Systems Project,693.0,41.5532,-72.5969,Gas,2011,Connecticut,Middlesex,18926.799582
USA,Kline Township Cogen Facility,59.0,40.8734,-75.9935,Coal,1989,Pennsylvania,Schuylkill,
USA,Klondike Wind Power,24.5,45.5563,-120.5507,Wind,2002,Oregon,Sherman,250.048
USA,Klondike Windpower II,75.0,45.57100000000001,-120.593,Wind,2005,Oregon,Sherman,1040.6779999999999
USA,Klondike Windpower III,297.5,45.5836,-120.5042,Wind,2007,Oregon,Sherman,3764.6169999999997
USA,Knife Falls,2.4,46.7266,-92.4486,Hydro,1922,Minnesota,Carlton,55.034000000000006
USA,Knouse Solar Project 1,3.0,40.0264,-77.2344,Solar,2011,Pennsylvania,Adams,21.203
USA,Knox Lee,501.0,32.3766,-94.6415,Gas,1967,Texas,Rusk,51.89100000000001
USA,Knoxville Industrial,16.0,41.316,-93.061,Oil,2000,Iowa,Marion,0.4750000000000001
USA,Koda Biomass Plant,23.4,44.7956,-93.5386,Waste,2009,Minnesota,Scott,572.5999429999999
USA,Kodiak Microgrid,18.3,57.79,-152.39700000000005,Oil,1991,Alaska,Kodiak Island,6.683999999999999
USA,Kohls San Bernardino Solar Facility,1.0,34.0947,-117.2668,Solar,2007,California,San Bernardino,
USA,Kojak Farm,5.0,35.7991,-78.1022,Solar,2016,North Carolina,Nash,
USA,Kokomo Solar 1  LLC,5.4,40.473,-86.146,Solar,2017,Indiana,Howard,
USA,Koma Kulshan Associates,12.0,48.6802,-121.7233,Hydro,1990,Washington,Snohomish,215.55300000000003
USA,Koppelman Sun CSG,5.0,44.1826,-93.8763,Solar,2017,Minnesota,Blue Earth,
USA,Kortes,36.0,42.1743,-106.8805,Hydro,1950,Wyoming,Carbon,605.081
USA,Kosterville,1.0,43.6142,-75.3327,Hydro,1956,New York,Oneida,16.39205
USA,Kotlik,1.4,63.0322,-163.5531,Oil,2007,Alaska,Nome,5.7780000000000005
USA,Kotzebue,17.5,66.8378,-162.5569,Oil,2002,Alaska,Northwest Arctic,106.03200000000001
USA,Koyle Ranch Hydroelectric Project,1.3,42.9457,-114.7957,Hydro,1984,Idaho,Gooding,15.341000000000001
USA,Koyuk,1.1,64.9321,-161.1671,Oil,2005,Alaska,Northwest Arctic,3.8489999999999993
USA,Kramer Solar CSG,3.0,44.747,-94.7057,Solar,2018,Minnesota,Renville,
USA,Kumeyaay Wind,50.0,32.7056,-116.3425,Wind,2006,California,San Diego,676.1980000000001
USA,Kyger Creek,1086.5,38.9144,-82.1289,Coal,1955,West Virginia,Mason,25138.105974000002
USA,Kyocera America Project,3.8,32.8197,-117.1405,Gas,2012,California,San Diego,53.95
USA,Kyrene,573.7,33.3556,-111.9353,Gas,1983,Arizona,Maricopa,4323.121
USA,L L Wilkins,55.2,34.1845,-90.5627,Gas,1970,Mississippi,Coahoma,0.152
USA,L V Sutton Combined Cycle,851.0,34.2831,-77.9853,Gas,2013,North Carolina,Brunswick,17628.523046000002
USA,L&D Landfill Solar,10.0,39.9803,-74.7703,Solar,2016,New Jersey,Burlington,
USA,L&S Sweetners,3.2,40.0906,-76.1456,Waste,2013,Pennsylvania,Lancaster,96.025
USA,L'Oreal Franklin,1.0,40.4879,-74.5214,Solar,2012,New Jersey,Somerset,
USA,L'Oreal Monmouth,2.0,40.4003,-74.5047,Solar,2013,New Jersey,Middlesex,
USA,L'Oreal Piscataway,1.3,40.5543,-74.468,Solar,2012,New Jersey,Middlesex,8.016
USA,L'Oreal Solar - Florence,1.1,38.9877,-84.6082,Solar,2017,Kentucky,Boone,
USA,L-8 Solar Project,1.5,34.6543,-117.9731,Solar,2012,California,Los Angeles,13.843730000000003
USA,LAC Courte Oreilles Hydroelect,3.4,45.8883,-91.0769,Hydro,1987,Wisconsin,Sawyer,65.89
USA,LCEC Generation LLVC,46.5,32.9781,-103.3239,Gas,2012,New Mexico,Lea,205.60399999999998
USA,LE Wind Turbine 1,2.5,41.5844,-81.5256,Wind,2011,Ohio,Cuyahoga,27.31787
USA,LEPA Unit No. 1,74.1,29.6911,-91.1928,Gas,2016,Louisiana,St Mary,
USA,LKL BLBD  LLC,6.0,28.0664,-82.0175,Solar,2015,Florida,Polk,
USA,LNG 1 & 2,5.2,41.5694,-72.1175,Oil,2010,Connecticut,New London,3.3649999999999998
USA,LRI LFGTE Facility,4.5,46.9756,-122.2906,Waste,2013,Washington,Pierce,145.277
USA,LSP-Cottage Grove LP,283.5,44.7956,-92.9119,Gas,1997,Minnesota,Washington,610.6259990000001
USA,LSP-Whitewater LP,283.5,42.8555,-88.7299,Gas,1997,Wisconsin,Walworth,3537.5594619999997
USA,LSU Cogen,19.6,30.4106,-91.1814,Gas,2005,Louisiana,East Baton Rouge,651.76148
USA,La Crosse,5.5,38.5317,-99.3083,Oil,1969,Kansas,Rush,0.097
USA,La Cygne,1578.0,38.3481,-94.6456,Coal,1974,Kansas,Linn,34849.48599
USA,La Farge,1.5,43.5722,-90.6391,Oil,1990,Wisconsin,Monroe,0.015
USA,La Grange,4.5,37.6697,-120.4436,Hydro,1925,California,Tuolumne,40.16
USA,La Joya Del Sol,1.5,36.6786,-119.7975,Solar,2013,California,Fresno,
USA,La Junta,17.2,37.9876,-103.5468,Oil,1961,Colorado,Otero,-5.02
USA,La Luz Energy Center,42.3,34.6161,-106.815,Gas,2016,New Mexico,Valencia,
USA,La Paloma Generating Plant,1200.0,35.2956,-119.5919,Gas,2003,California,Kern,25676.645000000004
USA,La Plata,3.6,40.0244,-92.4896,Oil,2013,Missouri,Macon,0.027000000000000003
USA,La Porte,5.4,42.3159,-92.1928,Oil,2005,Iowa,Black Hawk,0.35
USA,La Senita,1.0,35.2417,-114.0046,Solar,2011,Arizona,Mohave,9.841999999999999
USA,LaFarge Alpena,47.2,45.0699,-83.4082,Petcoke,1974,Michigan,Alpena,167.096004
USA,LaFayette Solar Farm,79.2,32.8763,-85.3882,Solar,2018,Alabama,Chambers,
USA,LaGrande,64.0,46.8328,-122.3196,Hydro,1932,Washington,Pierce,1831.204
USA,LaO Energy Systems,464.5,30.3186,-91.2325,Gas,1968,Louisiana,Iberville,10237.556004
USA,Labadie,2389.4,38.5622,-90.8377,Coal,1971,Missouri,Franklin,79459.57806
USA,Lachute Hydro Lower,3.8,43.849,-73.4207,Hydro,1988,New York,Essex,78.007
USA,Lachute Hydro Upper,5.2,43.8439,-73.4312,Hydro,1988,New York,Essex,66.473
USA,Lacomb Irrigation District,1.0,44.5975,-122.6854,Hydro,1987,Oregon,Linn,22.749
USA,Ladysmith,892.5,38.0722,-77.5133,Gas,2005,Virginia,Spotsylvania,3326.535016
USA,Ladysmith Dam,3.4,45.4644,-91.0836,Hydro,1960,Wisconsin,Rusk,69.335
USA,Lafayette DPC Solar,1.0,44.8878,-91.3524,Solar,2017,Wisconsin,Chippewa,
USA,Lafayette Solar I  LLC,2.0,35.2324,-81.5642,Solar,2015,North Carolina,Cleveland,
USA,Lagoon Cogeneration Facility,3.0,40.9872,-111.8983,Gas,1991,Utah,Davis,0.0
USA,Lagoon Creek,1625.2,35.6578,-89.3964,Gas,2004,Tennessee,Haywood,15852.685011000001
USA,Laho Solar Plant,3.0,38.2914,-113.0356,Solar,2015,Utah,Beaver,
USA,Lahontan,1.8,39.4625,-119.0667,Hydro,1911,Nevada,Lyon,14.68
USA,Lake (WY),2.7,44.415,-110.5739,Oil,1967,Montana,Gallatin,0.664
USA,Lake Benton I,107.2,44.2917,-96.375,Wind,1998,Minnesota,Lincoln,1137.642
USA,Lake Benton II,103.5,44.1294,-96.117,Wind,1999,Minnesota,Lincoln,1341.248
USA,Lake Blackshear Project,17.2,31.8477,-83.94200000000002,Hydro,1930,Georgia,Crisp,218.73199999999997
USA,Lake Catherine,552.5,34.4341,-92.9049,Gas,1970,Arkansas,Hot Spring,1153.8659999999998
USA,Lake Charles Plant,36.4,30.1489,-93.3356,Cogeneration,2013,Louisiana,Calcasieu,442.688
USA,Lake Charles Polymers,31.1,30.1966,-93.322,Gas,2011,Louisiana,Calcasieu,985.7076189999999
USA,Lake Creek Dam,1.5,40.4936,-111.3125,Hydro,1981,Utah,Wasatch,20.118000000000002
USA,Lake Crystal,5.8,44.1069,-94.2197,Oil,1975,Minnesota,Blue Earth,0.19
USA,Lake Dorothy Hydroelectric Project,14.3,58.2325,-134.0533,Hydro,2009,Alaska,Juneau,415.644
USA,Lake Emily Solar,4.5,44.3204,-93.9032,Solar,2017,Minnesota,Nicollet,
USA,Lake Forest Hospital,3.2,42.2542,-87.8643,Gas,1996,Illinois,Lake,
USA,Lake Gas Recovery,6.0,42.1063,-87.8137,Waste,1993,Illinois,Cook,115.637
USA,Lake Hodges Hydroelectric Facility,42.0,33.0586,-117.1194,Hydro,2012,California,San Diego,-61.7
USA,Lake Hubbard,927.5,32.8358,-96.5458,Gas,1971,Texas,Dallas,701.0680019999999
USA,Lake Lure,3.6,35.4259,-82.184,Hydro,1927,North Carolina,Rutherford,39.3758
USA,Lake Lynn Hydro Station,51.2,39.7203,-79.8561,Hydro,1926,Pennsylvania,Fayette,511.57600000000014
USA,Lake Marion,8.8,44.6003,-93.2939,Oil,2000,Minnesota,Scott,0.5700000000000001
USA,Lake Mathews,4.9,33.8553,-117.4537,Hydro,1980,California,Riverside,111.035
USA,Lake Mendocino,3.5,39.1972,-123.1856,Hydro,1987,California,Mendocino,30.798000000000002
USA,Lake Mills,18.5,43.4172,-93.5322,Oil,1983,Iowa,Winnebago,0.45299999999999996
USA,Lake Mills Gas Recovery,4.8,43.3864,-93.5589,Waste,2006,Iowa,Winnebago,142.175
USA,Lake One,60.5,34.1772,-118.3147,Gas,2002,California,Los Angeles,60.364
USA,Lake Park,4.0,43.4301,-95.3153,Oil,2005,Iowa,Dickinson,16.367
USA,Lake Pleasant WTP,6.5,33.8206,-112.24,Solar,2013,Arizona,Maricopa,69.548
USA,Lake Preston,24.1,44.3649,-97.3811,Oil,1978,South Dakota,Kingsbury,1.686
USA,Lake Pulaski Solar,7.5,45.1959,-93.8121,Solar,2017,Minnesota,Wright,
USA,Lake Road (MO),273.3,39.7246,-94.8773,Gas,1969,Kansas,Doniphan,956.6759930000001
USA,Lake Road Generating Plant,840.0,41.872,-71.8958,Gas,2002,Connecticut,Windham,14751.862999999998
USA,Lake Side Power Plant,1385.0,40.3317,-111.7542,Gas,2010,Utah,Utah,20483.574000000004
USA,Lake Winds Energy Park,100.8,43.8719,-86.3347,Wind,2012,Michigan,Mason,1304.7910000000002
USA,Lakefield Junction,537.8,43.7984,-94.8415,Gas,2001,Minnesota,Cottonwood,509.521009
USA,Lakefield Utilities,3.4,43.6742,-95.1706,Oil,1996,Minnesota,Jackson,0.07973999999999999
USA,Lakefield Wind Project LLC,205.5,43.675,-95.1567,Wind,2011,Minnesota,Jackson,2501.2110000000002
USA,Lakeland Electric Co. (FL) - Aiport II,3.5,27.9911,-82.0473,Solar,2012,Florida,Polk,
USA,Lakeland Electric Co. (FL)-Airport 1,2.7,27.9885,-82.0473,Solar,2012,Florida,Polk,
USA,Lakeland Solar Energy LLC,1.8,31.0269,-83.055,Solar,2014,Georgia,Lanier,15.951
USA,Lakeside,5.4,39.7573,-89.6005,Oil,2002,Illinois,Sangamon,0.016
USA,Lakeswind Power Partners,51.8,46.7181,-96.2119,Wind,2014,Minnesota,Clay,
USA,Lakeview Gas Recovery,6.0,42.0602,-80.0208,Waste,1997,Pennsylvania,Erie,196.524
USA,Lakewood Seven Solar LLC,1.0,40.0575,-74.1856,Solar,2012,New Jersey,Ocean,5.45966
USA,Lakin Municipal,4.4,37.942,-101.2499,Gas,1990,Kansas,Kearny,0.065
USA,Lakota Ridge LLC,11.2,44.3996,-96.4284,Wind,1999,Minnesota,Lincoln,127.38499999999999
USA,Lakota Wind Wind Farm,10.5,43.3839,-94.1475,Wind,2009,Minnesota,Faribault,192.734
USA,Lamar Plant,55.7,38.0333,-102.5379,Coal,1989,Colorado,Prowers,10.58
USA,Lamar Power Project,1112.6,33.6308,-95.59,Gas,2000,Texas,Lamar,28731.117000000006
USA,Lambie Energy Center,47.0,38.2216,-121.8683,Gas,2003,California,Solano,56.941
USA,Lamesa Solar,100.0,32.7156,-101.9265,Solar,2017,Texas,Dawson,
USA,Lamoni Municipal Utilities,10.5,40.622,-93.9326,Oil,1987,Iowa,Decatur,0.425
USA,Lanai Solar-Electric Plant,1.2,20.7667,-156.9233,Solar,2009,Hawaii,Maui,9.932
USA,Lancaster Baptist Church,1.0,34.6958,-118.0589,Solar,2012,California,Los Angeles,10.48133
USA,Lancaster County Resource Recovery,35.7,40.0711,-76.6436,Waste,1991,Pennsylvania,Lancaster,1080.6439990000001
USA,Lancaster Dry Farm Ranch B,5.0,34.7169,-118.2894,Solar,2014,California,Los Angeles,
USA,Lancaster Little Rock,5.0,34.5994,-117.9328,Solar,2015,California,Los Angeles,
USA,Lancaster Solar 1,1.5,34.715,-118.095,Solar,2014,California,Los Angeles,
USA,Lancaster Solar 2,1.5,34.7106,-118.1661,Solar,2014,California,Los Angeles,
USA,Lancaster WAD B,5.0,34.7802,-118.1933,Solar,2017,California,Kern,
USA,Lanchester Generating Station,3.2,40.1108,-75.9547,Waste,2008,Pennsylvania,Lancaster,84.95800000000001
USA,Landis Delivery No 2,2.2,35.542,-80.6123,Oil,2007,North Carolina,Rowan,-0.23299999999999998
USA,Lanesboro,2.6,43.72,-91.9777,Oil,1994,Minnesota,Fillmore,0.808
USA,Lanesville Solar RES,1.1,38.2717,-85.9864,Solar,2016,Indiana,Floyd,
USA,Langdale,1.0,32.8138,-85.1678,Hydro,1926,Alabama,Chambers,0.0
USA,Langdon Solar Farm  LLC,5.0,35.4473,-78.4135,Solar,2016,North Carolina,Johnston,
USA,Langdon Wind Energy Center,40.5,48.6303,-98.3169,Wind,2008,North Dakota,Cavalier,747.8499999999999
USA,Langdon Wind II LLC,40.5,48.6292,-98.3164,Wind,2008,North Dakota,Cavalier,738.75
USA,Langdon Wind LLC,118.5,48.63,-98.315,Wind,2008,North Dakota,Cavalier,2231.309
USA,Lange Gas Turbines,40.0,44.1203,-103.26,Gas,2002,South Dakota,Pennington,42.717
USA,Langford Wind Power,150.0,31.0854,-100.6788,Wind,2010,Texas,Irion,2620.4429999999993
USA,Langley Gulch Power Plant,318.5,43.9044,-116.8197,Gas,2012,Idaho,Payette,1350.4260000000004
USA,Langley PV1,5.0,35.8019,-77.8489,Solar,2015,North Carolina,Wilson,
USA,Lanier Solar,4.9,34.8989,-77.8089,Solar,2016,North Carolina,Duplin,
USA,Lansing,274.5,43.3359,-91.1675,Coal,1977,Wisconsin,Crawford,1835.266994
USA,Lansing BWL REO Town Plant,98.0,42.7197,-84.5517,Gas,2013,Michigan,Ingham,2128.831
USA,Lansing Smith,661.5,30.2686,-85.7003,Gas,2000,Florida,Bay,20530.689994
USA,Laramie River Station,1710.0,42.1089,-104.8825,Coal,1981,Wyoming,Platte,53131.08766
USA,Laredo,263.6,27.5667,-99.5089,Gas,2008,Texas,Webb,774.257
USA,Laredo Ridge Wind LLC,79.9,41.8803,-98.0239,Wind,2011,Nebraska,Boone,1659.0220000000004
USA,Larned,16.4,38.1762,-99.1,Oil,1993,Kansas,Pawnee,-0.979
USA,Larsen Memorial,133.6,28.0797,-81.9228,Gas,1980,Florida,Polk,200.385
USA,Las Animas,5.6,38.0647,-103.2159,Oil,1958,Colorado,Bent,-0.08900000000000001
USA,Las Vegas Generating Station,358.9,36.2319,-115.1222,Gas,2001,Nevada,Clark,1181.499
USA,Las Vegas Solar Energy Center,5.0,35.6433,-105.2067,Solar,2011,New Mexico,San Miguel,51.480999999999995
USA,Las Vegas WPCF Solar Plant,3.3,36.1344,-115.0353,Solar,2013,Nevada,Clark,31.351
USA,Las Virgenes Municipal Water District,1.0,34.1361,-118.7019,Solar,2014,California,Los Angeles,
USA,Last Chance,1.7,42.6033,-111.7053,Hydro,1984,Idaho,Caribou,13.167
USA,Lateral 10 Ventures,2.4,42.6474,-114.8903,Hydro,1984,Idaho,Twin Falls,34.23133
USA,Latigo Wind Park,62.1,37.8867,-109.3684,Wind,2016,Utah,San Juan,
USA,Lauderdale,2258.3,26.0686,-80.1984,Gas,1999,Florida,Broward,20220.143065999997
USA,Laurel,3.5,42.4305,-97.0908,Gas,1979,Nebraska,Wayne,0.026000000000000002
USA,Laurel Dam,70.0,36.9614,-84.27,Hydro,1977,Kentucky,Whitley,374.70300000000003
USA,Laurel Hill Wind,69.0,41.5323,-77.0296,Wind,2012,Pennsylvania,Tioga,880.539
USA,Laurel Mountain,129.6,39.0072,-79.8866,Wind,2011,West Virginia,Barbour,677.2840000000001
USA,Laurel Ridge LFGTE,4.0,37.035,-84.0933,Waste,2003,Kentucky,Laurel,102.69200000000001
USA,Laurel Wind Farm,119.6,41.8833,-92.9333,Wind,2012,Iowa,Marshall,1907.4070000000002
USA,Laurens,9.1,42.8486,-94.8506,Oil,2002,Iowa,Pocahontas,0.267
USA,Laurinburg Farm,5.0,34.7644,-79.443,Solar,2016,North Carolina,Scotland,
USA,Laurinburg Solar,5.0,34.7565,-79.4302,Solar,2015,North Carolina,Scotland,
USA,Laurinburg Solar  LLC (Heelstone),2.0,34.7076,-79.2954,Solar,2016,North Carolina,Robeson,
USA,Laverne Battery,1.1,43.6386,-96.39,Storage,2013,South Dakota,Minnehaha,
USA,Laverne Diesel Generating Plant,4.0,36.7106,-99.8906,Oil,2006,Oklahoma,Harper,0.15
USA,Lawrence County Station,402.0,38.8003,-86.4511,Gas,2005,Indiana,Lawrence,148.27300000000002
USA,Lawrence Creek Solar,3.5,45.4013,-92.6937,Solar,2017,Wisconsin,Polk,
USA,Lawrence Energy Center,517.0,39.0072,-95.2692,Coal,1968,Kansas,Douglas,14605.303041
USA,Lawrence Hydroelectric Associates,14.8,42.6994,-71.1653,Hydro,1981,Massachusetts,Essex,347.337
USA,Lawrenceburg Power  LLC,1232.0,39.0911,-84.8669,Gas,2004,Indiana,Dearborn,27363.333
USA,Lay Dam,177.0,32.9633,-86.5187,Hydro,1967,Alabama,Shelby,2798.443
USA,Leaburg,15.9,44.1011,-122.6892,Hydro,1939,Oregon,Lane,419.98471
USA,Leaf River Cellulose LLC,50.4,31.2434,-89.0456,Biomass,1984,Mississippi,Perry,2101.882136
USA,Leaning Juniper,100.5,45.6525,-120.2098,Wind,2006,Oregon,Gilliam,968.277
USA,Leaning Juniper Wind Power II,201.0,45.651,-120.2598,Wind,2011,Oregon,Gilliam,1970.333
USA,Leavenworth Greenworks LLC,9.5,40.9253,-72.7633,Solar,2016,New York,Suffolk,
USA,Lebanon,30.6,39.4322,-84.2109,Oil,1974,Ohio,Warren,0.0
USA,Lebanon Pines 1 & 2,5.2,41.5683,-72.2322,Oil,2010,Connecticut,New London,3.5720000000000005
USA,Lebanon Solar,2.0,40.6758,-74.9122,Solar,2012,New Jersey,Hunterdon,15.36865
USA,Lebanon Solar Farm (MO),2.5,37.6678,-92.6706,Solar,2017,Missouri,Laclede,
USA,Lederle Laboratories,23.4,41.0772,-74.0181,Gas,1992,New York,Rockland,654.2097040000001
USA,Lee Combined Cycle Plant,920.0,35.3736,-78.0894,Gas,2013,North Carolina,Wayne,32446.605039000002
USA,Lee County Landfill,11.2,34.181,-80.2678,Waste,2005,South Carolina,Lee,175.02999999999997
USA,Lee County Solid Waste Energy,59.0,26.6315,-81.7607,Waste,1998,Florida,Lee,1634.5591419999998
USA,Lee Creek Water Treatment Facility,1.3,35.4845,-94.3929,Hydro,1992,Arkansas,Crawford,-4.304
USA,Lee Energy Facility,692.0,41.8287,-89.4054,Gas,2001,Illinois,Lee,270.81
USA,Leesville,40.0,37.0933,-79.4025,Hydro,1964,Virginia,Pittsylvania,333.635
USA,Leggett Solar  LLC,5.0,36.058,-77.623,Solar,2017,North Carolina,Halifax,
USA,Legoland Solar,1.5,27.9862,-81.6902,Solar,2017,Florida,Polk,
USA,Leicester One MA Solar LLC,6.0,42.2228,-71.8786,Solar,2015,Massachusetts,Worcester,
USA,Leland Olds,656.0,47.2808,-101.3212,Coal,1972,North Dakota,Mercer,18849.899044
USA,Lemolo 1,32.0,43.3558,-122.2494,Hydro,1955,Oregon,Lane,697.289
USA,Lemolo 2,38.5,43.2806,-122.4025,Hydro,1956,Oregon,Lane,807.949
USA,Lemon Creek,61.7,58.3536,-134.4953,Oil,1980,Alaska,Juneau,0.21199999999999997
USA,Lemond Solar,5.0,44.081,-93.2859,Solar,2017,Minnesota,Steele,
USA,Lemoore 1,1.5,36.2579,-119.7981,Solar,2016,California,Kings,
USA,Lempster Wind LLC,24.0,43.233,-72.1455,Wind,2009,New Hampshire,Sullivan,337.642
USA,Lenape II,4.0,39.7767,-86.0428,Solar,2015,Indiana,Marion,
USA,Lennon Generating,9.6,42.9817,-83.9794,Waste,2010,Michigan,Shiawassee,
USA,Lenoir Farm,5.0,35.3317,-77.6664,Solar,2013,North Carolina,Lenoir,38.708999999999996
USA,Lenoir Farm 2,5.0,35.35,-77.475,Solar,2013,North Carolina,Pitt,37.507000000000005
USA,Lenox,6.1,40.88,-94.5589,Oil,1991,Iowa,Taylor,0.199
USA,Leominster,2.0,42.5616,-71.7554,Solar,2015,Massachusetts,Worcester,
USA,Leominster (MA)-South Street-R&D,3.5,42.6062,-71.1772,Solar,2014,Massachusetts,Middlesex,
USA,Leon Creek,229.6,29.3525,-98.5761,Gas,2004,Texas,Bexar,377.17600000000004
USA,Leon Solar,10.0,33.1611,-96.2397,Solar,2018,Texas,Hunt,
USA,Leonardo Wind 1 LLC,3.0,42.4981,-93.3678,Wind,2017,Iowa,Franklin,
USA,Lepomis PV Energy LLC,4.5,41.8572,-70.5583,Solar,2014,Massachusetts,Barnstable,
USA,Letchworth Solar Project,1.2,42.619,-78.1795,Solar,2017,New York,Wyoming,
USA,Lewis & Clark,68.6,47.6785,-104.1566,Coal,1973,Montana,Richland,1314.6220010000002
USA,Lewis Creek,542.8,30.4356,-95.5214,Gas,1971,Texas,Montgomery,9231.873
USA,Lewis Smith Dam,181.0,33.9406,-87.1077,Hydro,1961,Alabama,Walker,1242.704
USA,Lewiston Niagara,240.0,43.143,-79.02199999999998,Hydro,1961,New York,Niagara,-1419.668
USA,Lewiston Solar,5.0,36.1411,-77.2111,Solar,2015,North Carolina,Halifax,
USA,Lewisville,2.8,33.0685,-96.9638,Hydro,1992,Texas,Denton,12.335
USA,Lexington,3.6,35.7736,-80.2594,Oil,2005,North Carolina,Davidson,-0.305
USA,Lexington Health Center,1.8,35.8309,-80.2422,Oil,2002,North Carolina,Davidson,-0.162
USA,Libby,525.0,48.4098,-115.3143,Hydro,1977,Montana,Lincoln,11044.189
USA,Liberty Electric Power Plant,614.0,39.8614,-75.3358,Gas,2002,Pennsylvania,Delaware,19785.048000000003
USA,Liberty I & II LFGTE,12.8,40.8856,-86.7044,Waste,2012,Indiana,White,300.49
USA,Liberty Pole DPC Solar,1.1,43.4941,-90.9071,Solar,2017,Wisconsin,Vernon,
USA,Lieberman,253.0,32.7047,-93.9597,Gas,1957,Louisiana,Caddo,35.012
USA,Life Technologies - Pleasanton,1.1,37.6439,-121.8842,Gas,2013,California,Alameda,36.596940000000004
USA,Life Technologies Carlsbad,1.1,33.1372,-117.2869,Gas,2012,California,San Diego,34.35892
USA,Lighthouse Hill,8.0,43.5241,-75.9703,Hydro,1930,New York,Oswego,121.416
USA,Lightning Dock Geothermal HI-01  LLC,4.0,32.1447,-108.8383,Geothermal,2014,New Mexico,Hidalgo,45.66100000000001
USA,Lightolier Wind I Turbine,2.0,41.7456,-71.1172,Wind,2012,Massachusetts,Bristol,
USA,Lillington Solar,5.0,35.368,-78.801,Solar,2017,North Carolina,Harnett,
USA,Lilliwaup Falls Generating,1.4,47.4706,-123.1153,Hydro,1986,Washington,Mason,
USA,Lilly Technical Center,7.0,39.7475,-86.1831,Oil,2003,Indiana,Marion,0.0
USA,Lime Creek,90.2,43.2481,-93.205,Oil,1991,Iowa,Worth,-1.2239999999999998
USA,Lime Saddle,2.0,39.6988,-121.571,Hydro,1906,California,Butte,22.468
USA,Lime Wind,3.0,44.3969,-117.2719,Wind,2012,Idaho,Washington,29.593
USA,Limerick,2277.0,40.2243,-75.5874,Nuclear,1988,Pennsylvania,Montgomery,95499.01799999998
USA,Limerick Road Solar Farm,2.2,44.3689,-73.2471,Solar,2014,Vermont,Chittenden,
USA,Limestone,1849.8,31.4219,-96.2525,Coal,1986,Texas,Leon,52374.662073
USA,Limon Generating Station,154.2,39.2038,-103.7005,Gas,2002,Colorado,Lincoln,191.391
USA,Limon III Wind LLC,200.6,39.3533,-103.4742,Wind,2014,Colorado,Lincoln,
USA,Limon Wind I,200.0,39.381,-103.5732,Wind,2012,Colorado,Lincoln,3472.6000000000004
USA,Limon Wind II,200.0,39.3414,-103.5811,Wind,2012,Colorado,Lincoln,3010.167
USA,Lincoln,10.1,39.0372,-98.153,Oil,1977,Kansas,Lincoln,0.556
